Rice,105.679413,107.4896168,0.4513252147,13–18,13,31,48.6,47.8,43.3,35.9,17.8,14,33.7,29.6,65.9,47.8,47.5,33.2,32.1,8.5,10,50.9,47.7,38.8,36.9,66.1,,,,2025,,,,-13.16599086,68.3,71.5
Abilene Christian,98.17303286,101.6821321,0.4003803968,13–16,13,29,46.7,51.4,37.2,51.3,20.7,24,30,31.5,70.1,47.8,52.6,28.9,32.6,8.4,11.2,51.6,51.6,25.3,32.5,69.9,,,,2025,,,,-10.45511505,71.9,69.2
Rider,101.2199599,114.5902925,0.193602155,14–19,14,33,47.7,53.1,29.6,27.3,17.2,16,32.2,30.7,65.3,48.1,52.8,31.2,35.7,9.1,8.8,51.1,53.9,30.1,40.9,65.6,,,,2025,,,,-14.72747933,72.2,69.1
Boston College,105.4863508,106.643968,0.4686624702,12–19,12,31,48.9,51.9,31.5,37.1,17.3,15.5,28.8,30,66.9,47.5,51.3,34.5,35.2,10.5,8,45.3,48.4,33,35.9,67.4,,,,2025,,,,-9.845055595,71.9,71.7
Arizona,123.4102153,96.30166128,0.945438776,22–12,22,34,52.9,48.6,36.6,29.2,16.2,16.6,35.9,28.5,70.2,55.1,47.2,32.4,33.6,12,6.7,56.7,53.2,34.6,41.9,70.6,,,,2025,,,4,5.399393192,78.4,71.4
Penn St.,113.8473317,100.688078,0.8041687739,16–15,16,31,54.1,51.9,37.9,29.4,17.4,19.8,28.6,29.1,71,55.6,51.3,34.3,35.3,11.3,8.7,57.8,63.9,36.2,38.3,70.9,,,,2025,,,,-3.70620217,75.6,72.6
Hawaii,102.7335121,107.2936792,0.3776674141,13–16,13,29,50.6,49.5,39.9,33.7,20.7,13.1,31,24.9,66.9,53.1,48,31,35,5.9,7.9,49.4,41.6,37.4,32.4,66.6,,,,2025,,,,-10.99458994,74.4,74.3
San Diego,99.36807268,109.9905475,0.2372201155,5–27,5,32,45.7,54,30.5,46.1,18.4,18.5,29.9,31.6,71.8,46.3,51.6,29.7,38.5,10.1,9.5,45.8,57.2,35.8,38.3,71.7,,,,2025,,,,-19.49062384,75.1,73.4
UC Davis,96.79386137,102.871921,0.3317316945,13–17,13,30,46.3,50,38.3,39.2,19.7,21.8,27.6,33.6,68.3,45.1,48.3,32.2,35.2,10.1,7.1,47.5,54.8,35.5,37.7,67.9,,,,2025,,,,-11.18855206,74.4,75.8
LSU,108.6096737,99.42031983,0.7343186809,14–18,14,32,51.1,48.3,32.5,29.5,18.6,16.5,29.5,34.3,69.5,55.2,48.2,30.5,32.3,11.7,9.9,48.8,47.4,43.5,35.8,68.8,,,,2025,,,,-4.013335868,71.4,70.6
Fresno St.,100.4461037,107.9063832,0.3049382587,6–26,6,32,46.1,54,36.4,23.5,17.7,18,27,34,70.8,45.6,56,31.3,34.2,8.7,10.6,44,57.6,35.3,43,71.5,,,,2025,,,,-16.38294452,69.2,72.2
UMKC,100.8000784,105.9109157,0.3615182253,9–20,9,29,48.4,51.2,30.9,35.2,18.6,17.1,32.8,29.7,65.7,47.5,53.6,33.1,31.8,9.9,8.1,48.1,47.9,44,40.8,65.1,,,,2025,,,,-14.77208289,76.9,73
